Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-09-24T19:13:16.692Z","Errored, Not Charged","auto","No","120308","96816","1552575","10033","1779732","0.72"
"2025-09-24T19:08:49.843Z","Included","auto","No","150174","69846","1707141","4625","1931786","0.73"
"2025-09-24T19:02:22.728Z","Included","auto","No","61398","224175","938171","47503","1271247","0.88"
"2025-09-24T18:55:02.815Z","Included","auto","No","103864","63596","645904","11372","824736","0.44"
"2025-09-24T08:57:46.226Z","Included","auto","No","18869","51185","977039","10245","1057338","0.39"
"2025-09-24T08:53:46.590Z","Included","auto","No","2932","47504","176148","505","227089","0.11"
"2025-09-24T08:52:15.476Z","Included","auto","No","9213","42649","313821","3983","369666","0.17"
"2025-09-24T08:51:19.507Z","Included","auto","No","42500","34975","220334","3575","301384","0.17"
"2025-09-24T08:49:01.330Z","Included","auto","No","0","28973","78848","1684","109505","0.07"
"2025-09-24T08:48:10.265Z","Errored, Not Charged","auto","No","0","2155","169088","931","172174","0.05"
"2025-09-24T08:44:01.641Z","Included","auto","No","0","174588","163328","1919","339835","0.27"
"2025-09-24T08:40:56.437Z","Included","auto","No","0","172329","480000","1000","653329","0.34"
"2025-09-24T08:35:28.455Z","Included","auto","No","0","165367","154240","1441","321048","0.25"
"2025-09-24T08:29:13.726Z","Included","auto","No","0","156621","684288","4087","844996","0.39"
"2025-09-24T08:19:35.413Z","Errored, Not Charged","auto","No","0","136505","1121024","1642","1259171","0.46"
"2025-09-24T08:11:23.698Z","Included","auto","No","0","125742","571904","1681","699327","0.31"
"2025-09-24T08:09:02.722Z","Included","auto","No","0","117495","295040","779","413314","0.23"
"2025-09-24T08:07:34.420Z","Included","auto","No","0","102275","97664","514","200453","0.16"
"2025-09-24T08:04:09.080Z","Included","auto","No","0","165270","1025024","5746","1196040","0.50"
"2025-09-24T07:58:52.316Z","Included","auto","No","0","60875","44928","2771","108574","0.10"
"2025-09-24T07:55:19.643Z","Included","auto","No","0","276566","1222912","1950","1501428","0.66"
"2025-09-24T07:53:43.910Z","Included","auto","No","0","270124","726784","890","997798","0.52"
"2025-09-24T07:53:15.084Z","Included","auto","No","0","269357","241280","426","511063","0.40"
"2025-09-24T07:52:47.832Z","Included","auto","No","0","352460","156672","213","509345","0.48"
"2025-09-24T07:51:54.294Z","Included","auto","No","0","157426","156416","248","314090","0.24"
"2025-09-24T07:51:05.324Z","Included","auto","No","0","177385","135808","489","313682","0.26"
"2025-09-24T07:45:08.099Z","Included","auto","No","0","134374","394880","2228","531482","0.28"
"2025-09-24T07:42:51.999Z","Included","auto","No","0","129934","380800","1985","512719","0.27"
"2025-09-24T07:41:02.786Z","Included","auto","No","0","125495","370048","505","496048","0.25"
"2025-09-24T07:31:07.057Z","Included","auto","No","0","123370","358784","1544","483698","0.25"
"2025-09-24T07:29:31.096Z","Included","auto","No","0","161317","189312","1156","351785","0.26"
"2025-09-24T07:26:28.084Z","Included","auto","No","0","428117","153600","21450","603167","0.70"
"2025-09-24T07:23:04.073Z","Included","auto","No","0","242221","927616","1891","1171728","0.55"
"2025-09-24T07:22:04.362Z","Included","auto","No","0","238122","230528","339","468989","0.36"
"2025-09-24T07:20:55.417Z","Included","auto","No","0","237736","230144","121","468001","0.36"
"2025-09-24T07:20:03.199Z","Included","auto","No","0","237270","229760","242","467272","0.36"
"2025-09-24T07:18:23.557Z","Included","auto","No","0","237288","228864","168","466320","0.35"
"2025-09-24T07:16:19.933Z","Included","auto","No","0","236978","675840","1030","913848","0.47"
"2025-09-24T07:12:57.164Z","Included","auto","No","0","182","6528","52","6762","0.002"
"2025-09-24T07:12:34.463Z","Included","auto","No","0","6701","0","60","6761","0.01"
"2025-09-24T07:09:29.654Z","Included","auto","No","0","30743","1264686","1345","1296774","0.36"
"2025-09-24T07:07:12.427Z","Included","auto","No","0","217764","627456","1064","846284","0.44"
"2025-09-24T07:04:57.824Z","Included","auto","No","0","213613","1025920","971","1240504","0.53"
"2025-09-24T07:03:04.174Z","Included","auto","No","0","7552","806616","1533","815701","0.22"
"2025-09-24T07:01:55.896Z","Included","auto","No","0","206998","596352","909","804259","0.41"
"2025-09-24T07:00:36.188Z","Included","auto","No","0","216162","576512","950","793624","0.42"
"2025-09-24T06:56:55.748Z","Included","auto","No","0","201386","1136000","1021","1338407","0.54"
"2025-09-24T06:56:15.257Z","Errored, Not Charged","auto","No","0","1022","0","3","1025","0.001"
"2025-09-24T06:55:54.669Z","Included","auto","No","0","1555","12544","264","14363","0.01"
"2025-09-24T06:54:36.977Z","Errored, Not Charged","auto","No","0","194010","556416","1292","751718","0.39"
"2025-09-24T06:53:20.489Z","Included","auto","No","0","193008","367744","1107","561859","0.34"
"2025-09-24T06:52:11.754Z","Included","auto","No","0","374942","0","1288","376230","0.48"
"2025-09-24T06:50:51.566Z","Included","auto","No","0","190821","546688","426","737935","0.38"
"2025-09-24T06:48:54.935Z","Included","auto","No","0","188419","538368","465","727252","0.37"
"2025-09-24T06:48:06.137Z","Included","auto","No","0","185424","178816","500","364740","0.28"
"2025-09-24T06:44:59.356Z","Errored, Not Charged","auto","No","0","186136","709632","2278","898046","0.42"
"2025-09-24T06:44:19.495Z","Included","auto","No","0","226364","133248","510","360122","0.32"
"2025-09-24T06:43:04.030Z","Included","auto","No","0","259575","84992","1243","345810","0.35"
"2025-09-24T06:35:11.700Z","Included","auto","No","0","66653","399360","2447","468460","0.20"
"2025-09-24T06:34:31.032Z","Included","auto","No","0","55495","73856","690","130041","0.09"
"2025-09-24T06:33:48.349Z","Included","auto","No","0","54913","73216","687","128816","0.09"
"2025-09-24T06:32:55.274Z","Included","auto","No","0","53903","72832","1041","127776","0.09"
"2025-09-24T06:31:44.726Z","Errored, Not Charged","auto","No","0","52950","0","7","52957","0.07"
"2025-09-24T06:30:41.688Z","Included","auto","No","10330","48780","256592","390","316092","0.14"
"2025-09-24T06:27:22.250Z","Included","auto","No","23459","34590","2091097","4612","2153758","0.62"
"2025-09-24T06:22:32.014Z","Included","auto","No","66479","184397","866295","26142","1143313","0.69"
"2025-09-24T06:20:03.247Z","Included","auto","No","0","95143","331904","2142","429189","0.21"
"2025-09-24T06:17:51.787Z","Included","auto","No","0","89031","707072","2057","798160","0.30"
"2025-09-24T06:16:03.555Z","Included","auto","No","0","163515","583296","2042","748853","0.36"
"2025-09-24T06:09:53.151Z","Included","auto","No","203083","218932","1059232","25188","1506435","0.94"
"2025-09-24T06:03:53.388Z","Included","auto","No","120985","43646","3121903","8228","3294762","1.04"
"2025-09-24T05:54:21.557Z","Included","auto","No","138569","266941","1679584","18794","2103888","1.04"
"2025-09-24T05:42:25.406Z","Included","auto","No","72454","30023","1633171","21452","1757100","0.67"
"2025-09-24T05:12:05.178Z","Errored, Not Charged","auto","No","178168","300169","2328988","71550","2878875","1.61"
"2025-09-24T05:10:22.769Z","Included","auto","No","2963","82097","384244","555","469859","0.21"
"2025-09-24T05:09:41.623Z","Included","auto","No","6642","78163","553840","560","639205","0.25"
"2025-09-24T05:07:05.082Z","Included","auto","No","134894","55394","2025821","5246","2221355","0.78"
"2025-09-24T05:02:11.118Z","Included","auto","No","54908","105606","1679979","12530","1853023","0.70"
"2025-09-24T05:00:50.088Z","Included","auto","No","9360","77189","1329439","1431","1417419","0.45"
"2025-09-24T04:59:11.017Z","Errored, Not Charged","auto","No","109301","113702","1234689","6570","1464262","0.63"
"2025-09-24T04:50:36.526Z","Included","auto","No","169309","90893","3474760","32782","3767744","1.39"
"2025-09-24T04:48:13.239Z","Included","auto","No","13473","22589","289524","2535","328121","0.13"
"2025-09-24T04:46:22.577Z","Included","auto","No","23823","105958","455843","2860","588484","0.29"
"2025-09-24T04:43:10.068Z","Included","auto","No","16212","94574","1381619","2312","1494717","0.50"
"2025-09-24T04:41:45.794Z","Included","auto","No","11708","0","582125","883","594716","0.17"
"2025-09-24T04:39:09.088Z","Included","auto","No","21202","82669","1093879","1342","1199092","0.41"
"2025-09-24T04:35:47.945Z","Included","auto","No","24081","68722","1559220","2411","1654434","0.52"
"2025-09-24T04:32:59.506Z","Included","auto","No","43704","58390","943222","1902","1047218","0.37"
"2025-09-24T04:28:52.076Z","Included","auto","No","11227","58805","188560","721","259313","0.14"
"2025-09-24T04:26:50.730Z","Included","auto","No","11001","46874","505122","1418","564415","0.21"
"2025-09-24T04:26:21.422Z","Included","auto","No","46179","26815","41806","561","115361","0.11"
"2025-09-24T04:23:38.860Z","Included","auto","No","23848","0","149874","825","174547","0.07"
"2025-09-24T04:21:18.789Z","Included","auto","No","4171","94818","562983","448","662420","0.27"
"2025-09-24T04:19:33.408Z","Errored, Not Charged","auto","No","6820","0","534639","3270","544729","0.16"
"2025-09-24T04:17:34.968Z","Included","auto","No","4252","84462","201317","345","290376","0.16"
"2025-09-24T04:12:34.638Z","Included","auto","No","36653","58455","757343","10376","862827","0.37"
"2025-09-24T04:08:55.325Z","Included","auto","No","57925","44052","361211","1364","464552","0.23"
"2025-09-24T02:43:25.516Z","Included","auto","No","437","43620","53574","90","97721","0.07"
"2025-09-24T02:42:28.320Z","Included","auto","No","2591","42526","315909","568","361594","0.14"
"2025-09-24T02:41:23.174Z","Errored, Not Charged","auto","No","44130","38694","552043","877","635744","0.25"
"2025-09-24T02:40:28.277Z","Included","auto","No","37173","0","196024","1859","235056","0.11"
"2025-09-24T02:37:30.932Z","Included","auto","No","2153","63869","345600","341","411963","0.17"
"2025-09-24T02:37:06.840Z","Included","auto","No","765","63371","67786","307","132229","0.10"
"2025-09-24T02:34:34.601Z","Included","auto","No","6002","62101","264091","408","332602","0.15"
"2025-09-24T02:30:14.242Z","Included","auto","No","55074","48275","570259","5021","678629","0.30"
"2025-09-24T02:19:03.048Z","Included","auto","No","27124","18579","635925","2234","683862","0.23"
"2025-09-24T02:11:57.964Z","Included","auto","No","16813","200050","31742","9550","258155","0.34"
"2025-09-24T02:08:27.605Z","Included","auto","No","4066","97327","229625","578","331596","0.19"
"2025-09-24T02:07:16.023Z","Included","auto","No","765","96653","113734","499","211651","0.15"
"2025-09-24T02:02:01.820Z","Included","auto","No","3917","92572","220284","789","317562","0.18"
"2025-09-24T01:53:49.806Z","Included","auto","No","5195","87422","210014","802","303433","0.17"
"2025-09-24T01:50:43.662Z","Included","auto","No","3936","83369","202114","724","290143","0.16"
"2025-09-24T01:47:45.017Z","Included","auto","No","7014","79597","191373","709","278693","0.16"
"2025-09-24T01:44:28.601Z","Included","auto","No","3820","75452","186838","668","266778","0.15"
"2025-09-24T01:30:21.193Z","Included","auto","No","11574","70143","1417609","3872","1503198","0.48"
"2025-09-24T01:30:09.579Z","Included","auto","No","5218","65741","76394","337","147690","0.11"
"2025-09-24T01:23:35.415Z","Included","auto","No","5079","60421","152269","682","218451","0.12"
"2025-09-24T01:18:08.604Z","Included","auto","No","69156","55020","6725","339","131240","0.16"
"2025-09-24T01:13:05.253Z","Included","auto","No","28451","35425","1364227","8812","1436915","0.47"
"2025-09-24T01:11:49.191Z","Included","auto","No","17885","31045","414060","1666","464656","0.17"
"2025-09-24T01:06:09.272Z","Included","auto","No","33575","193341","940289","13014","1180219","0.60"
"2025-09-24T01:02:50.948Z","Included","auto","No","6907","92766","791348","1190","892211","0.33"
"2025-09-24T00:58:14.428Z","Included","auto","No","738","91768","219235","469","312210","0.17"
"2025-09-24T00:56:24.559Z","Included","auto","No","5469","91209","103905","342","200925","0.15"
"2025-09-24T00:52:10.199Z","Included","auto","No","12101","74798","1172660","2861","1262420","0.42"
"2025-09-24T00:46:03.945Z","Included","auto","No","17264","73843","74553","618","166278","0.14"
"2025-09-24T00:36:52.010Z","Included","auto","No","39062","41409","3069659","12579","3162709","0.94"
"2025-09-24T00:35:57.275Z","Included","auto","No","5235","40827","46666","375","93103","0.07"
"2025-09-24T00:32:41.900Z","Errored, Not Charged","auto","No","51996","92214","589240","2797","736247","0.34"
"2025-09-24T00:29:16.553Z","Included","auto","No","6970","87142","884323","3545","981980","0.36"
"2025-09-24T00:28:54.426Z","Included","auto","No","13681","86686","93443","275","194085","0.15"
"2025-09-24T00:26:15.578Z","Included","auto","No","13952","78181","1062170","7307","1161610","0.42"
"2025-09-24T00:10:46.806Z","Included","auto","No","130344","61042","3151440","12046","3354872","1.10"
"2025-09-24T00:04:32.463Z","Errored, Not Charged","auto","No","55813","85106","1932253","5954","2079126","0.69"
"2025-09-24T00:03:24.914Z","Included","auto","No","1830","84317","114832","557","201536","0.14"
"2025-09-24T00:01:40.259Z","Included","auto","No","1941","82362","112892","1384","198579","0.14"
"2025-09-23T23:57:03.842Z","Included","auto","No","5870","80188","326082","5629","417769","0.22"
"2025-09-23T23:52:45.105Z","Included","auto","No","22131","77758","395953","3322","499164","0.24"
"2025-09-23T23:34:33.280Z","Included","auto","No","119199","133404","6278175","38503","6569281","2.12"
"2025-09-23T23:28:12.817Z","Included","auto","No","31409","54057","4335922","12200","4433588","1.26"
"2025-09-23T23:27:01.620Z","Included","auto","No","596","53415","58033","399","112443","0.08"
"2025-09-23T23:26:09.677Z","Included","auto","No","597","52772","57437","458","111264","0.08"
"2025-09-23T23:25:05.087Z","Included","auto","No","554","52125","56884","415","109978","0.08"
"2025-09-23T23:24:44.063Z","Included","auto","No","583","51514","56302","424","108823","0.08"
"2025-09-23T23:24:18.312Z","Included","auto","No","600","50872","55703","461","107636","0.08"
"2025-09-23T23:23:06.739Z","Included","auto","No","553","50219","55151","417","106340","0.08"
"2025-09-23T23:22:32.377Z","Included","auto","No","533","49614","54619","410","105176","0.08"
"2025-09-23T23:21:34.511Z","Included","auto","No","560","49036","54060","375","104031","0.08"
"2025-09-23T23:20:45.162Z","Included","auto","No","579","48431","53482","388","102880","0.08"
"2025-09-23T23:19:38.921Z","Included","auto","No","46741","47804","6742","395","101682","0.12"
"2025-09-23T22:56:16.444Z","Included","auto","No","47304","139421","289684","21369","497778","0.43"
"2025-09-23T22:55:07.372Z","Included","auto","No","3637","67692","996718","1423","1069470","0.35"
"2025-09-23T22:48:15.889Z","Included","auto","No","6898","61672","2015444","1849","2085863","0.60"
"2025-09-23T22:47:42.472Z","Included","auto","No","685","60566","102098","928","164277","0.11"
"2025-09-23T22:42:55.790Z","Included","auto","No","2180","59808","99919","557","162464","0.11"
"2025-09-23T22:41:23.269Z","Included","auto","No","869","57471","99051","670","158061","0.10"
"2025-09-23T22:38:57.397Z","Included","auto","No","17602","42720","1101210","4421","1165953","0.38"
"2025-09-23T22:37:38.715Z","Included","auto","No","5765","41645","388918","5451","441779","0.19"
"2025-09-23T22:36:48.465Z","Included","auto","No","711","40940","74991","464","117106","0.07"
"2025-09-23T22:35:23.492Z","Included","auto","No","1434","40147","73558","572","115711","0.07"
"2025-09-23T22:33:32.921Z","Included","auto","No","1613","38697","71946","1300","113556","0.08"
"2025-09-23T22:33:09.196Z","Included","auto","No","1588","37032","70359","1486","110465","0.07"
